wage,abil,educ,ne,nc,west,south,exper,motheduc,fatheduc,brkhme14,sibs,urban,ne18,nc18,south18,west18,urban18,tuit17,tuit18,lwage,expersq,ctuit
32.340427,2.7620366,17,1,0,0,0,9,15,16,0,1,1,1,0,0,0,0,12.387511,12.387511,3.4763181,81,0
9.6026487,.12176082,10,1,0,0,0,11,9,12,0,2,1,1,0,0,0,1,11.967087,12.391353,2.2620389,121,.42426586
12.019231,1.2003738,12,1,0,0,0,15,12,8,0,4,1,1,0,0,0,1,12.387511,12.387511,2.4865079,225,0
8.4372711,2.4187171,12,1,0,0,0,12,12,10,0,4,1,1,0,0,0,0,12.387511,12.387511,2.132659,144,0
7.5702958,1.6622833,12,1,0,0,0,12,12,8,1,1,1,1,0,0,0,0,12.387511,12.363052,2.0242321,144,-.024458885
11.441648,1.7163122,12,1,0,0,0,10,12,8,1,4,1,1,0,0,0,1,11.967087,12.391353,2.4372599,100,.42426586
22.00489,4.8497095,12,1,0,0,0,12,12,20,0,2,1,1,0,0,0,1,12.387511,12.363052,3.0912647,144,-.024458885
8.9118195,3.6411755,13,1,0,0,0,14,14,16,0,1,1,1,0,0,0,1,12.387511,12.387511,2.1873784,196,0
26.923077,3.7941515,15,1,0,0,0,9,12,11,0,2,1,1,0,0,0,1,11.155029,10.205619,3.2929838,81,-.94941044
8.0321283,-2.3372371,8,1,0,0,0,13,11,10,1,6,1,1,0,0,0,1,9.7692356,9.3434591,2.0834496,169,-.42577648
18.60465,3.8310325,15,1,0,0,0,9,12,14,0,2,1,1,0,0,0,1,11.155029,10.205619,2.9234116,81,-.94941044
22.410358,3.6947742,16,1,0,0,0,11,12,12,0,2,0,1,0,0,0,1,11.155029,11.155029,3.1095233,121,0
24.038462,3.296454,17,1,0,0,0,7,12,12,0,2,1,1,0,0,0,1,11.155029,10.205619,3.1796551,49,-.94941044
8.7485733,1.8931828,9,0,1,0,0,15,16,11,1,2,1,0,1,0,0,1,9.6927567,9.4176817,2.1688907,225,-.27507496
15.13718,3.0233796,11,0,1,0,0,13,5,8,0,6,1,0,1,0,0,1,9.6927567,9.6927567,2.717154,169,0
11.81376,-1.0452154,13,0,1,0,0,7,5,12,0,2,1,0,1,0,0,1,9.3497028,10.444347,2.469265,49,1.0946445
12.173913,1.1214994,10,0,0,0,1,13,12,16,0,3,0,0,1,0,0,1,9.6927567,9.4176817,2.4992955,169,-.27507496
19.607843,-1.3976309,12,0,1,0,0,9,12,12,0,2,1,0,1,0,0,1,8.8265486,9.3497028,2.9759297,81,.52315426
9.5041323,-1.3005143,12,0,1,0,0,12,13,14,0,3,1,0,1,0,0,1,9.6927567,9.4176817,2.2517266,144,-.27507496
5.1963048,.51017475,14,0,1,0,0,8,13,14,0,3,1,0,1,0,0,1,9.4176817,8.8265486,1.6479478,64,-.59113312
4.8923678,.40079328,18,0,1,0,0,2,12,18,1,5,1,0,1,0,0,1,10.444347,10.256019,1.5876764,4,-.18832874
13.75,2.3950241,14,0,1,0,0,11,12,18,1,6,1,0,1,0,0,1,9.6927567,9.6927567,2.6210389,121,0
12.599469,1.9898046,12,0,1,0,0,10,12,11,0,5,1,0,1,0,0,1,9.4176817,8.8265486,2.5336547,100,-.59113312
11.307101,2.6884739,17,0,1,0,0,7,12,12,0,7,1,0,1,0,0,1,9.6927567,9.6927567,2.425431,49,0
11.737978,5.1775608,14,0,1,0,0,10,12,12,0,2,1,0,1,0,0,1,9.6927567,9.6927567,2.4628296,100,0
14.97006,3.4961758,12,0,1,0,0,11,12,12,0,2,1,0,1,0,0,1,9.4176817,8.8265486,2.7060523,121,-.59113312
22.596153,2.7830484,15,0,1,0,0,7,12,12,1,1,1,0,1,0,0,1,8.8265486,9.3497028,3.1177797,49,.52315426
10.163935,3.4989707,12,0,1,0,0,9,12,12,0,9,1,0,1,0,0,1,8.8265486,9.3497028,2.3188457,81,.52315426
14.362658,2.9156251,12,0,1,0,0,14,12,19,0,3,1,0,1,0,0,1,9.6927567,9.6927567,2.6646316,196,0
12.758202,2.1412208,15,0,1,0,0,7,12,8,1,0,1,0,1,0,0,1,7.3058729,7.3568974,2.5461743,49,.051024437
16.787004,2.0411212,12,0,1,0,0,10,12,11,0,4,1,0,1,0,0,1,7.3058729,7.3568974,2.820605,100,.051024437
14.677482,2.0405018,12,0,1,0,0,15,12,12,0,4,1,0,1,0,0,0,8.3349361,8.3349361,2.6863143,225,0
15.296367,-.014910734,12,0,1,0,0,12,12,12,0,4,1,0,1,0,0,1,8.3349361,8.3349361,2.7276154,144,0
11.494253,.94151598,12,0,1,0,0,12,12,12,0,1,1,0,1,0,0,1,8.3349361,7.8230557,2.4418471,144,-.5118804
21.634615,5.0765781,15,0,1,0,0,7,12,12,0,3,1,0,1,0,0,1,13.388583,13.634975,3.0742946,49,.24639225
9.4339619,2.750761,15,0,1,0,0,10,12,12,0,1,1,0,1,0,0,1,8.3349361,8.3349361,2.2443161,100,0
20.08547,2.7540925,16,0,0,0,1,11,16,17,0,4,0,0,1,0,0,1,8.3349361,8.3349361,2.9999967,121,0
13.701923,4.212347,12,0,1,0,0,9,13,12,0,4,1,0,1,0,0,1,7.3568974,7.748579,2.6175363,81,.39168167
11.057693,-1.3589923,11,0,1,0,0,12,6,6,1,4,1,0,1,0,0,1,8.3349361,7.8230557,2.4031262,144,-.5118804
2.3300972,-2.5489583,10,0,1,0,0,14,6,4,1,1,1,0,1,0,0,1,8.3349361,8.3349361,.84590995,196,0
15.254237,.52151227,12,0,1,0,0,9,12,8,1,1,1,0,1,0,0,1,7.3568974,7.748579,2.7248573,81,.39168167
7.5471697,-.51220655,12,0,1,0,0,8,12,12,0,2,1,0,1,0,0,1,7.3568974,7.748579,2.0211725,64,.39168167
16.826923,1.7704234,13,0,1,0,0,9,16,13,0,5,1,0,1,0,0,1,7.8230557,7.3058729,2.8229802,81,-.51718283
7.6062641,1.1994191,15,0,1,0,0,6,16,13,0,5,1,0,1,0,0,1,7.3568974,7.748579,2.0289721,36,.39168167
16.488047,4.202961,15,0,1,0,0,8,12,16,0,3,1,0,1,0,0,1,7.8230557,13.388583,2.8026357,64,5.5655274
13.94052,3.9067192,15,0,1,0,0,5,12,16,0,3,1,0,1,0,0,1,7.3568974,7.748579,2.6347997,25,.39168167
7.5606842,3.4070492,15,0,0,1,0,11,12,12,0,2,1,0,1,0,0,1,8.3349361,8.3349361,2.0229616,121,0
13.489208,1.1706886,12,0,1,0,0,13,12,12,0,3,1,0,1,0,0,1,8.3349361,8.3349361,2.6018901,169,0
18.518518,-.45424378,12,0,1,0,0,10,12,12,0,3,1,0,1,0,0,1,7.8230557,7.3058729,2.9187713,100,-.51718283
22.312374,1.6276804,15,0,1,0,0,9,12,10,0,3,1,0,1,0,0,1,8.3349361,8.3349361,3.1051414,81,0
20.614954,.18695821,12,0,1,0,0,10,12,10,0,3,1,0,1,0,0,1,7.8230557,7.3058729,3.0260167,100,-.51718283
26.280624,-.90072834,12,0,1,0,0,10,12,10,0,3,1,0,1,0,0,1,7.8230557,7.3058729,3.268832,100,-.51718283
14.423077,1.858021,12,0,1,0,0,14,12,12,0,2,1,0,1,0,0,1,8.3349361,8.3349361,2.6688294,196,0
10.840109,.78167623,12,0,1,0,0,9,12,12,0,2,1,0,1,0,0,1,7.3568974,7.748579,2.3832531,81,.39168167
8.7719297,-2.6019087,9,0,1,0,0,11,5,12,0,3,1,0,1,0,0,1,12.361383,12.250942,2.1715567,121,-.11044121
11.034483,1.2996614,13,0,1,0,0,10,12,12,0,0,1,0,1,0,0,1,9.7553711,10.826575,2.4010253,100,1.0712042
15.865385,2.453815,12,0,0,0,1,15,10,10,0,3,1,0,1,0,0,0,10.340332,10.340332,2.7641397,225,0
19.178082,.50282949,12,0,1,0,0,15,12,12,1,3,1,0,1,0,0,1,10.340332,10.340332,2.953768,225,0
19.188034,.96455139,12,0,1,0,0,16,9,10,0,3,1,0,1,0,0,1,10.340332,10.340332,2.9542868,256,0
16.153847,2.8044193,12,0,1,0,0,15,12,12,0,5,1,0,1,0,0,0,10.340332,10.340332,2.7821581,225,0
16.346153,3.8552175,12,0,1,0,0,10,14,12,0,3,1,0,1,0,0,1,9.7553711,10.826575,2.7939925,100,1.0712042
7.263123,.9414916,12,0,1,0,0,11,9,12,0,2,1,0,1,0,0,1,10.340332,9.7553711,1.9828099,121,-.58496094
11.290322,-.36877,12,0,1,0,0,9,12,12,0,3,1,0,1,0,0,1,10.826575,12.361383,2.4239459,81,1.5348082
10.153256,-1.2097509,16,0,1,0,0,8,12,12,0,6,1,0,1,0,0,1,10.340332,9.7553711,2.3177946,64,-.58496094
12.199497,.075119905,13,0,1,0,0,9,12,12,0,6,1,0,1,0,0,1,10.826575,12.361383,2.5013947,81,1.5348082
25.471699,1.431937,13,0,1,0,0,10,12,10,0,6,1,0,1,0,0,1,9.7553711,10.826575,3.2375679,100,1.0712042
10.9375,4.4105086,15,0,1,0,0,8,14,16,0,2,1,0,1,0,0,1,10.340332,9.7553711,2.3921974,64,-.58496094
30.76923,4.4413366,13,0,1,0,0,13,12,12,0,1,1,0,1,0,0,1,10.340332,10.340332,3.4265151,169,0
10.961215,2.6732223,12,0,1,0,0,12,9,9,0,6,1,0,1,0,0,1,14.163123,14.163123,2.3943632,144,0
3.8315079,3.6191802,12,0,1,0,0,10,11,9,0,8,1,0,1,0,0,1,13.995201,13.124121,1.3432584,100,-.8710804
7.6923075,3.9491837,12,0,1,0,0,12,9,13,0,4,1,0,1,0,0,1,14.163123,14.163123,2.0402207,144,0
12.019231,-3.1240361,12,0,1,0,0,8,12,10,1,4,1,0,1,0,0,1,12.57115,13.08366,2.4865079,64,.5125103
8.0419579,-1.8434198,12,0,1,0,0,14,10,8,0,9,1,0,1,0,0,1,14.163123,14.163123,2.0846725,196,0
12.620193,-1.3197144,12,0,1,0,0,13,10,8,0,9,1,0,1,0,0,1,14.163123,14.163123,2.5352981,169,0
9.565217,3.3093414,12,0,1,0,0,12,12,12,0,4,1,0,1,0,0,0,14.163123,14.163123,2.2581332,144,0
12.240356,.30771071,12,0,1,0,0,9,12,12,0,4,1,0,1,0,0,1,13.124121,12.57115,2.5047383,81,-.55297089
5.7692308,-2.0858212,9,0,1,0,0,14,9,9,1,4,1,0,1,0,0,1,14.163123,13.995201,1.7525388,196,-.16792202
16.826923,1.9353966,12,0,1,0,0,15,12,12,0,4,1,0,1,0,0,0,14.163123,14.163123,2.8229802,225,0
6.102212,1.7435077,12,0,1,0,0,16,8,8,0,2,1,0,1,0,0,0,14.163123,14.163123,1.8086513,256,0
10.061919,3.2485607,12,0,1,0,0,13,12,13,0,1,0,0,1,0,0,0,14.163123,14.163123,2.308758,169,0
25.48077,2.653928,15,0,1,0,0,12,12,12,0,3,1,0,1,0,0,1,14.163123,14.163123,3.2379241,144,0
15.41502,3.9311147,17,0,1,0,0,6,12,14,0,1,1,0,1,0,0,1,13.995201,13.124121,2.7353423,36,-.8710804
24.038462,4.3829675,15,0,1,0,0,9,12,12,0,2,1,0,1,0,0,1,14.163123,13.995201,3.1796551,81,-.16792202
13.701923,3.3914785,14,0,1,0,0,13,12,16,0,2,1,0,1,0,0,1,14.163123,14.163123,2.6175363,169,0
6.521739,3.3782127,18,0,0,1,0,5,12,16,1,2,1,0,1,0,0,1,13.995201,13.124121,1.875141,25,-.8710804
13.621795,2.4408486,12,0,1,0,0,13,12,12,0,2,1,0,1,0,0,1,14.163123,14.163123,2.611671,169,0
6.9767442,4.7643681,13,0,1,0,0,12,12,11,0,3,1,0,1,0,0,1,14.163123,14.163123,1.9425824,144,0
22.505198,2.9089007,12,0,1,0,0,12,12,12,0,6,1,0,1,0,0,1,14.163123,14.163123,3.1137462,144,0
13.00813,4.0354843,11,0,1,0,0,11,12,12,0,6,1,0,1,0,0,1,13.995201,13.124121,2.5655746,121,-.8710804
15.667816,1.3552805,12,0,1,0,0,12,12,13,0,8,1,0,1,0,0,0,14.163123,14.163123,2.7516086,144,0
10.387243,1.1680162,12,0,1,0,0,8,12,12,0,8,1,0,1,0,0,1,12.57115,13.08366,2.3405786,64,.5125103
16.02564,.14417057,12,0,1,0,0,13,12,12,0,1,1,0,1,0,0,1,14.163123,14.163123,2.7741899,169,0
15.625,3.0649135,12,0,1,0,0,14,12,8,0,4,1,0,1,0,0,0,14.163123,14.163123,2.7488723,196,0
20.847672,2.3747592,12,0,1,0,0,16,11,12,0,3,1,0,1,0,0,1,14.163123,14.163123,3.0372422,256,0
9.9728012,1.3991102,12,0,1,0,0,10,9,9,0,3,1,0,1,0,0,1,13.995201,13.124121,2.2998614,100,-.8710804
7.7403846,4.2772551,12,0,1,0,0,10,13,12,0,4,1,0,1,0,0,1,13.995201,13.124121,2.0464513,100,-.8710804
7.4083772,4.4283996,10,0,1,0,0,11,12,9,0,3,1,0,1,0,0,1,13.124121,12.57115,2.0026114,121,-.55297089
36.805557,2.100579,15,0,1,0,0,11,11,15,0,5,1,0,1,0,0,1,14.163123,14.163123,3.6056488,121,0
6.3663464,2.2474339,12,0,1,0,0,11,12,10,0,2,1,0,1,0,0,1,13.995201,13.124121,1.8510257,121,-.8710804
8.7980766,-2.7676299,12,0,1,0,0,15,12,9,0,1,1,0,1,0,0,1,14.163123,14.163123,2.1745331,225,0
7.1384616,-4.5724106,12,0,1,0,0,13,12,9,0,1,1,0,1,0,0,1,14.163123,14.163123,1.9654973,169,0
12.339744,4.4821825,15,0,1,0,0,7,12,11,0,0,1,0,1,0,0,1,13.995201,13.124121,2.5128253,49,-.8710804
64.150223,2.0428674,17,0,1,0,0,10,16,18,0,1,1,0,1,0,0,0,14.163123,14.163123,4.1612277,100,0
7,-1.4660512,10,0,1,0,0,12,12,11,0,5,1,0,1,0,0,1,9.7553711,10.826575,1.9459101,144,1.0712042
3.3018868,-2.129632,9,0,1,0,0,11,12,11,0,4,1,0,1,0,0,1,12.361383,12.250942,1.194494,121,-.11044121
61.288849,-.27210906,12,0,1,0,0,14,9,12,1,5,1,0,1,0,0,1,10.340332,10.340332,4.1155977,196,0
5.6479449,2.2946093,15,0,1,0,0,7,12,7,0,2,1,0,1,0,0,1,10.826575,12.361383,1.7312918,49,1.5348082
4.2542543,-3.6557798,11,0,1,0,0,13,8,5,0,8,1,0,1,0,0,1,10.340332,10.340332,1.4479195,169,0
20.915033,5.3591032,18,0,1,0,0,6,14,16,0,3,1,0,1,0,0,1,10.340332,10.340332,3.0404682,36,0
11.52,5.3573408,20,1,0,0,0,2,20,20,0,1,1,0,1,0,0,1,9.7553711,10.826575,2.4440846,4,1.0712042
22.488756,3.0452332,15,0,1,0,0,13,16,16,0,2,1,0,1,0,0,1,10.340332,10.340332,3.1130154,169,0
9.4206314,1.947523,16,0,1,0,0,4,16,16,0,2,1,0,1,0,0,1,12.250942,12.621743,2.242902,16,.37080097
15.384615,2.6033609,15,0,1,0,0,9,12,16,0,5,1,0,1,0,0,1,10.340332,9.7553711,2.7333679,81,-.58496094
12.4533,2.7303693,15,0,1,0,0,7,16,14,0,1,1,0,1,0,0,1,10.826575,12.361383,2.5219858,49,1.5348082
31.25,1.9481723,15,0,1,0,0,11,16,18,0,8,1,0,1,0,0,1,10.340332,10.340332,3.4420195,121,0
13.162705,2.1071653,15,0,1,0,0,10,16,16,0,7,1,0,1,0,0,1,10.340332,10.340332,2.5773876,100,0
17.040359,3.6249485,17,0,0,0,1,6,20,20,0,1,1,0,1,0,0,1,10.340332,9.7553711,2.8355846,36,-.58496094
25.203253,.93171847,9,0,0,0,1,13,14,14,1,2,1,0,0,1,0,1,7.3554597,6.9223709,3.2269731,169,-.43308878
11.878453,1.3090895,11,0,1,0,0,15,12,10,0,4,1,0,1,0,0,1,14.163123,14.163123,2.4747262,225,0
12.980769,1.2691267,13,0,0,1,0,14,12,12,0,4,1,0,1,0,0,1,14.163123,14.163123,2.5634689,196,0
44.052864,3.3382289,15,0,1,0,0,11,12,12,0,7,1,0,1,0,0,1,14.163123,14.163123,3.7853904,121,0
17.36672,3.5960467,12,0,1,0,0,12,12,12,0,7,1,0,1,0,0,1,14.163123,14.163123,2.8545558,144,0
14.355124,3.7234852,15,0,1,0,0,8,16,18,0,4,1,0,1,0,0,1,13.995201,13.124121,2.6641068,64,-.8710804
10.765551,2.2771406,12,0,1,0,0,16,5,5,0,2,0,0,1,0,0,1,14.163123,14.163123,2.3763514,256,0
14.423077,3.0853646,12,0,1,0,0,14,11,9,0,4,1,0,1,0,0,0,14.163123,14.163123,2.6688294,196,0
3.5955532,2.3670583,10,0,1,0,0,14,11,14,0,2,1,0,1,0,0,1,14.163123,13.995201,1.2796979,196,-.16792202
4.8076925,4.1673398,12,0,1,0,0,9,11,12,0,2,1,0,1,0,0,1,13.124121,12.57115,1.5702173,81,-.55297089
7.3458958,5.5310364,12,0,1,0,0,9,12,19,0,2,1,0,1,0,0,1,12.57115,13.08366,1.9941418,81,.5125103
4.9281316,-.27333924,8,0,1,0,0,12,12,10,0,1,1,0,1,0,0,1,12.57115,13.08366,1.59496,144,.5125103
20,5.2116461,15,0,1,0,0,8,12,11,0,1,1,0,1,0,0,1,13.995201,13.124121,2.9957323,64,-.8710804
7.5342464,3.0624495,15,0,1,0,0,9,12,12,0,2,1,0,1,0,0,1,14.163123,14.163123,2.0194588,81,0
6.1184211,2.6622694,12,0,1,0,0,14,12,12,1,3,1,0,1,0,0,1,14.163123,14.163123,1.8113041,196,0
7.2843823,3.0077307,12,0,1,0,0,10,12,12,1,3,1,0,1,0,0,1,13.124121,12.57115,1.9857327,100,-.55297089
8.1510086,1.4927043,9,0,1,0,0,12,12,12,1,3,1,0,1,0,0,1,12.57115,13.08366,2.0981417,144,.5125103
14.615385,5.2910976,17,0,1,0,0,5,12,18,0,1,1,0,1,0,0,1,13.995201,13.124121,2.6820748,25,-.8710804
14.705882,4.2224464,12,0,1,0,0,9,12,10,0,3,1,0,1,0,0,1,13.124121,12.57115,2.6882474,81,-.55297089
7.5,5.0069985,11,0,1,0,0,10,12,8,0,2,1,0,1,0,0,1,5.7087111,5.9561014,2.0149031,100,.24739027
13.116057,2.416193,12,0,1,0,0,13,11,12,0,3,1,0,1,0,0,0,8.3349361,8.3349361,2.5738373,169,0
24.193548,2.3470168,11,0,1,0,0,9,12,10,1,1,1,0,1,0,0,1,7.3568974,7.748579,3.1860859,81,.39168167
11.173184,1.606445,12,0,1,0,0,15,12,10,0,0,1,0,1,0,0,1,6.7055478,6.7055478,2.4135168,225,0
14.903846,4.0358338,16,0,1,0,0,10,15,14,0,3,1,0,1,0,0,1,8.3349361,8.3349361,2.7016194,100,0
13.563218,3.3823359,12,0,1,0,0,8,15,17,0,1,1,0,1,0,0,1,7.3568974,7.748579,2.6073616,64,.39168167
26.890757,.18491165,12,0,1,0,0,14,12,12,1,2,1,0,1,0,0,0,6.7055478,6.7055478,3.2917826,196,0
11.870324,3.8006563,17,0,1,0,0,7,18,18,0,1,1,0,1,0,0,1,6.7055478,6.7055478,2.4740415,49,0
6.3555913,2.9961948,15,0,1,0,0,7,16,18,0,2,1,0,1,0,0,1,5.5041966,5.7087111,1.849335,49,.2045145
57.287823,5.2777524,20,0,1,0,0,5,16,18,0,1,1,0,1,0,0,1,2.0889568,2.0889568,4.0480881,25,0
8.7412586,4.9210753,15,0,1,0,0,8,12,12,0,2,1,0,1,0,0,1,6.0220652,5.5041966,2.1680541,64,-.51786852
14.181818,4.0329852,15,1,0,0,0,5,12,18,0,3,1,0,1,0,0,1,5.7087111,5.9561014,2.6519606,25,.24739027
3.3766234,4.115037,15,0,0,1,0,5,16,19,0,1,1,0,1,0,0,1,5.7087111,5.9561014,1.2168763,25,.24739027
7.4679489,.99523544,12,0,1,0,0,13,9,10,0,0,1,0,1,0,0,1,9.8389864,9.8389864,2.0106204,169,0
8.6538458,1.714376,11,0,1,0,0,10,11,12,1,3,1,0,1,0,0,1,8.8702259,9.0188341,2.1580038,100,.14860821
7.8365383,-.0085334573,12,0,1,0,0,13,12,12,0,3,1,0,1,0,0,1,9.8389864,9.8389864,2.0587971,169,0
9.3023252,2.30022,12,0,1,0,0,8,12,12,0,2,1,0,1,0,0,1,8.8702259,9.0188341,2.2302644,64,.14860821
6.3157897,.6088053,9,0,1,0,0,11,12,12,1,3,1,0,1,0,0,1,9.0188341,9.5586138,1.8430527,121,.53977966
6.9230771,4.2545271,13,0,0,1,0,11,15,13,0,2,1,0,0,0,1,1,9.8389864,8.836112,1.9348603,121,-1.0028744
19.350962,2.1082728,12,0,1,0,0,14,12,10,0,3,1,0,1,0,0,1,9.8389864,9.8389864,2.9627421,196,0
13.42555,1.7704967,12,0,1,0,0,8,12,12,0,2,1,0,1,0,0,1,8.8702259,9.0188341,2.5971596,64,.14860821
22.596153,3.3934627,18,0,0,1,0,5,14,19,1,1,1,0,1,0,0,1,8.836112,8.4133205,3.1177797,25,-.42279148
9.7130241,-.017800931,12,0,1,0,0,11,12,12,0,6,1,0,1,0,0,1,9.8389864,8.836112,2.2734678,121,-1.0028744
16.373077,4.5244036,15,0,1,0,0,6,12,12,0,6,1,0,1,0,0,1,8.4133205,8.8702259,2.7956383,36,.45690536
12.740385,5.1470637,17,0,1,0,0,7,12,13,0,2,1,0,1,0,0,1,9.8389864,8.836112,2.5447769,49,-1.0028744
12.019231,4.5625482,15,0,1,0,0,6,12,13,0,2,1,0,1,0,0,1,8.4133205,8.8702259,2.4865079,36,.45690536
25.87322,4.736867,18,0,0,1,0,3,14,18,0,4,1,0,1,0,0,1,8.8702259,9.0188341,3.2532084,9,.14860821
5.0080128,5.3532038,19,0,0,0,1,2,12,14,1,2,1,0,1,0,0,1,8.4133205,8.8702259,1.6110392,4,.45690536
12.101654,3.4247298,17,0,0,0,1,8,12,12,0,1,1,0,1,0,0,1,5.556623,5.556623,2.4933422,64,0
9.5238094,4.4178476,17,0,1,0,0,5,12,16,0,2,1,0,1,0,0,1,8.836112,8.4133205,2.2537949,25,-.42279148
7.3170733,3.4184833,14,0,1,0,0,12,10,12,1,3,0,0,0,1,0,1,9.8389864,9.8389864,1.9902104,144,0
6.4490123,4.659421,19,1,0,0,0,3,18,18,0,2,1,0,1,0,0,1,8.836112,8.4133205,1.863927,9,-.42279148
18.418201,4.8320627,15,0,1,0,0,8,18,15,0,2,1,0,1,0,0,1,9.8389864,8.836112,2.9133394,64,-1.0028744
9.818182,4.2279263,16,0,1,0,0,5,16,15,0,2,1,0,1,0,0,1,7.4381037,6.7425737,2.284236,25,-.69552994
5.094614,-.44588447,14,0,0,1,0,11,14,20,0,3,0,0,1,0,0,1,9.8389864,9.8389864,1.628184,121,0
16.826923,3.06812,15,0,0,1,0,12,13,18,0,2,1,0,1,0,0,1,9.8389864,9.8389864,2.8229802,144,0
23.484848,3.2244275,14,0,0,0,1,11,13,18,0,2,1,0,1,0,0,1,9.8389864,9.8389864,3.1563554,121,0
7.3670726,2.5053384,13,0,0,0,1,8,13,12,0,2,1,0,1,0,0,1,8.4133205,8.8702259,1.9970204,64,.45690536
26.923077,5.1226497,15,0,1,0,0,7,12,17,0,4,1,0,1,0,0,1,8.836112,8.4133205,3.2929838,49,-.42279148
11.217949,4.4879389,15,0,1,0,0,5,12,17,0,4,0,0,1,0,0,1,8.8702259,9.0188341,2.417515,25,.14860821
10.576923,2.7832832,11,0,1,0,0,10,14,16,0,1,1,0,1,0,0,1,8.4133205,8.8702259,2.3586745,100,.45690536
18.653847,4.187583,16,0,1,0,0,5,17,14,0,1,1,0,1,0,0,1,8.4133205,8.8702259,2.9260523,25,.45690536
11.134602,5.0600882,15,0,1,0,0,7,12,16,0,4,1,0,1,0,0,1,8.836112,8.4133205,2.4100575,49,-.42279148
7.5221152,3.8157563,15,0,1,0,0,8,12,12,0,0,1,0,1,0,0,1,8.836112,8.4133205,2.0178473,64,-.42279148
31.585596,4.3480515,19,0,1,0,0,8,14,16,0,3,1,0,1,0,0,1,11.280367,11.280367,3.4527011,64,0
18.028847,4.3820186,16,0,0,1,0,5,15,16,0,3,1,0,1,0,0,1,8.4133205,8.8702259,2.891973,25,.45690536
6.8119893,3.7668757,15,0,1,0,0,11,12,12,1,1,1,0,1,0,0,1,9.8389864,9.8389864,1.9186842,121,0
13.274768,5.5343637,15,0,1,0,0,6,12,12,1,1,1,0,1,0,0,1,8.8702259,9.0188341,2.585865,36,.14860821
18.181818,2.6610434,17,0,1,0,0,6,16,16,0,1,1,0,1,0,0,1,8.836112,8.4133205,2.9004221,36,-.42279148
4.6632123,-1.7873602,11,0,1,0,0,13,12,16,0,1,1,0,1,0,0,1,9.8389864,8.836112,1.5397046,169,-1.0028744
9.462759,2.4939036,12,0,1,0,0,12,13,20,0,4,1,0,1,0,0,1,9.8389864,9.8389864,2.247364,144,0
6.3157897,1.127919,15,0,0,1,0,6,16,16,0,1,1,0,0,1,0,1,5.7536621,7.8756037,1.8430527,36,2.1219416
6.4715815,2.1618998,12,0,0,0,1,10,12,16,0,6,0,0,0,1,0,1,7.8793354,7.9339767,1.8674206,100,.054641247
13.461538,3.8998277,16,0,0,0,1,4,16,18,0,2,1,0,0,1,0,1,8.0910864,9.0752897,2.5998366,16,.98420334
7.7519379,.57368731,12,0,0,0,1,12,12,11,0,4,1,0,0,1,0,1,8.3558273,7.8793354,2.0479429,144,-.47649193
17.14579,2.9054403,14,0,0,0,1,8,12,10,0,2,1,0,0,1,0,1,7.2602425,7.1405778,2.8417528,64,-.11966467
21.634615,4.8517642,17,0,0,0,1,5,14,11,0,2,1,0,0,1,0,1,7.1405778,7.2819777,3.0742946,25,.14139986
24.181547,3.9415462,15,0,0,0,1,9,16,17,0,2,1,0,0,1,0,1,7.5829139,7.5829139,3.1855898,81,0
7.5519423,1.377228,12,0,0,0,1,9,12,8,0,0,1,0,0,1,0,1,5.7536621,7.8756037,2.0218048,81,2.1219416
5.3380785,.30957991,12,0,0,0,1,14,12,10,0,4,0,0,0,1,0,1,6.2668705,6.2668705,1.6748657,196,0
9.375,.39537862,10,0,1,0,0,11,10,12,0,4,1,0,0,1,0,1,5.7536621,7.8756037,2.2380466,121,2.1219416
14.423077,2.3741729,12,0,0,0,1,14,12,12,0,2,1,0,0,1,0,1,6.2668705,6.2668705,2.6688294,196,0
12.5,2.5395305,15,0,0,0,1,5,16,12,0,3,1,0,0,1,0,1,5.7536621,7.8756037,2.5257287,25,2.1219416
11.30491,-.1146868,12,0,0,0,1,9,16,16,0,1,1,0,0,1,0,1,6.9223709,7.1416759,2.4252372,81,.21930504
7.352941,-.10180156,9,0,0,0,1,13,11,4,1,4,1,0,0,1,0,1,7.5979319,7.3554597,1.9951004,169,-.24247217
10.504202,-3.4767015,12,0,0,0,1,8,9,12,0,2,1,0,0,1,0,1,7.1416759,7.3843365,2.3517754,64,.24266052
9.88764,3.6969311,12,0,0,0,1,11,12,12,1,2,1,0,0,1,0,1,7.8335838,7.5979319,2.2912855,121,-.23565197
14.047152,.10837059,12,0,0,0,1,8,12,12,0,5,1,0,0,1,0,1,6.9223709,7.1416759,2.6424196,64,.21930504
15.675914,2.636867,12,0,0,0,1,12,14,14,0,3,1,0,0,1,0,1,7.8335838,7.5979319,2.7521253,144,-.23565197
17.307692,.49486354,12,0,0,0,1,8,12,14,0,3,1,0,0,1,0,1,6.9223709,7.1416759,2.851151,64,.21930504
9.7328243,-1.6792742,9,0,0,0,1,16,9,10,0,7,1,0,0,1,0,1,7.8335838,7.8335838,2.2755041,256,0
4.8076925,-3.0841382,8,0,0,0,1,14,10,12,0,7,1,0,0,1,0,1,7.5979319,7.3554597,1.5702173,196,-.24247217
12.42236,2.4483876,11,0,0,0,1,14,7,7,0,5,1,1,0,0,0,1,7.8335838,7.8335838,2.5194981,196,0
